,Nome da instituicao,Sigla da instituicao,Nome da base de dados,Sigla da base de dados,Responsavel pelo registro,Numero do registro no portal,Numero do registro na base de dados,Data do registro,Data do evento,Data de Carencia,Nome cientifico,Nome comum,Nome cientifico na base de dados,Nivel taxonomico,Numero de individuos,Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Estado de conservacao,Categoria de Ameaca,Localidade,Pais,Estado/Provincia,Municipio,Status de Sensibilidade,lat,lon,Outras informacoes da localidade,Jurisdicao,"Destino do Material
"
179,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927237,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Hypsiboas calcaratus,Sem Informações,Hypsiboas calcaratus,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Hypsiboas,Hypsiboas calcaratus,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
180,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927238,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Hypsiboas calcaratus,Sem Informações,Hypsiboas calcaratus,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Hypsiboas,Hypsiboas calcaratus,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
181,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927239,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Hypsiboas boans,Sem Informações,Hypsiboas boans,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Hypsiboas,Hypsiboas boans,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
182,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927240,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Hypsiboas boans,Sem Informações,Hypsiboas boans,species,3,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Hypsiboas,Hypsiboas boans,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
183,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927241,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Hypsiboas geographicus,Sem Informações,Hypsiboas geographicus,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Hypsiboas,Hypsiboas geographicus,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
184,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927242,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Hypsiboas geographicus,Sem Informações,Hypsiboas geographicus,species,8,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Hypsiboas,Hypsiboas geographicus,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
185,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927243,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Hypsiboas raniceps,Sem Informações,Hypsiboas raniceps,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Hypsiboas,Hypsiboas raniceps,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
186,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927244,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Plica plica,Sem Informações,Plica plica,species,1,Sem Informações,Chordata,Reptilia,Squamata,Tropiduridae,Plica,Plica plica,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
187,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927245,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Scinax garbei,Sem Informações,Scinax garbei,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax garbei,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
188,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927246,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Scinax garbei,Sem Informações,Scinax garbei,species,2,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax garbei,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
189,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927247,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Bothrops atrox,Sem Informações,Bothrops atrox,species,1,Sem Informações,Chordata,Reptilia,Squamata,Viperidae,Bothrops,Bothrops atrox,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
190,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927248,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Bothrops atrox,Sem Informações,Bothrops atrox,species,1,Sem Informações,Chordata,Reptilia,Squamata,Viperidae,Bothrops,Bothrops atrox,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
191,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927249,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Scinax boesemani,Sem Informações,Scinax boesemani,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax boesemani,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
192,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927250,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Scinax boesemani,Sem Informações,Scinax boesemani,species,3,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax boesemani,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
193,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927252,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Dendropsophus minutus,Pererequinha-do-brejo,Dendropsophus minutus,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,Dendropsophus minutus,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
194,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927253,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Dendropsophus minutus,Pererequinha-do-brejo,Dendropsophus minutus,species,5,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Dendropsophus,Dendropsophus minutus,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
195,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927254,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Scinax staufferi,Sem Informações,Scinax staufferi,species,1,Sem Informações,Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax staufferi,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
196,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927255,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Hyalinobatrachium uranoscopum,Sem Informações,Hyalinobatrachium uranoscopum,species,1,Sem Informações,Chordata,Amphibia,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium uranoscopum,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
197,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,927256,Nº Da Autorização/Licença Sisbio: 48806,25/12/2015,26/12/2015 a 26/12/2015,25/07/2019,Ceratophrys cornuta,Sem Informações,Ceratophrys cornuta,species,1,Sem Informações,Chordata,Amphibia,Anura,Ceratophryidae,Ceratophrys,Ceratophrys cornuta,Espécie não Ameaçada,Sem Informações,Fragmento Florestal Do Instituto Federal De Rondônia - Campus Ariqueme,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
198,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,938531,Nº Da Autorização/Licença Sisbio: 48807,29/08/2015,30/08/2015 a 30/08/2015,04/08/2019,Columbina talpacoti,rolinha-roxa,Columbina talpacoti,species,1,Sem Informações,Chordata,Aves,Columbiformes,Columbidae,Columbina,Columbina talpacoti,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953619,-62.942906,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
199,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941840,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Dendrocincla merula,Arapaçu-da-taoca,Dendrocincla merula,species,2,Sem Informações,Chordata,Aves,Passeriformes,Furnariidae,Dendrocincla,Dendrocincla merula,Espécie Ameaçada,Vulnerável,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
200,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941841,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Geotrygon montana,Pariri,Geotrygon montana,species,2,Sem Informações,Chordata,Aves,Columbiformes,Columbidae,Geotrygon,Geotrygon montana,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
201,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941842,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Xiphorhynchus elegans,Arapaçu-elegante,Xiphorhynchus elegans,species,3,Sem Informações,Chordata,Aves,Passeriformes,Furnariidae,Xiphorhynchus,Xiphorhynchus elegans,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
202,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941843,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Automolus ochrolaemus,Barranqueiro-camurça,Automolus ochrolaemus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Furnariidae,Automolus,Automolus ochrolaemus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
203,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941844,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Machaeropterus pyrocephalus,Uirapuru-cigarra,Machaeropterus pyrocephalus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Pipridae,Machaeropterus,Machaeropterus pyrocephalus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
204,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941845,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Glyphorynchus spirurus,Arapaçu-de-bico-de-cunha,Glyphorynchus spirurus,species,12,Sem Informações,Chordata,Aves,Passeriformes,Furnariidae,Glyphorynchus,Glyphorynchus spirurus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
205,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941846,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Sclerurus rufigularis,Vira-folha-de-bico-curto,Sclerurus rufigularis,species,1,Sem Informações,Chordata,Aves,Passeriformes,Furnariidae,Sclerurus,Sclerurus rufigularis,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
206,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941847,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Dendrocincla fuliginosa,Arapaçu-pardo,Dendrocincla fuliginosa,species,6,Sem Informações,Chordata,Aves,Passeriformes,Furnariidae,Dendrocincla,Dendrocincla fuliginosa,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
207,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941848,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Pteroglossus castanotis,Araçari-castanho,Pteroglossus castanotis,species,4,Sem Informações,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus castanotis,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
208,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941849,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Galbula ruficauda,Sem Informações,Galbula ruficauda,species,4,Sem Informações,Chordata,Aves,Galbuliformes,Galbulidae,Galbula,Galbula ruficauda,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
209,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941850,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Sittasomus griseicapillus,Sem Informações,Sittasomus griseicapillus,species,1,Sem Informações,Chordata,Aves,Passeriformes,Furnariidae,Sittasomus,Sittasomus griseicapillus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
210,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941851,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Tangara palmarum,Sem Informações,Tangara palmarum,species,2,Sem Informações,Chordata,Aves,Passeriformes,Thraupidae,Tangara,Tangara palmarum,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
211,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941852,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Monasa nigrifrons,Chora-chuva-preto,Monasa nigrifrons,species,10,Sem Informações,Chordata,Aves,Galbuliformes,Bucconidae,Monasa,Monasa nigrifrons,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
212,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941853,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Ramphastos tucanus,Tucano-grande-de-papo-branco,Ramphastos tucanus,species,2,Sem Informações,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,Ramphastos tucanus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
213,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941854,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Leptotila verreauxi,Juriti-pupu,Leptotila verreauxi,species,1,Sem Informações,Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila verreauxi,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
214,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941855,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Myospiza humeralis,tico-tico-do-campo,Ammodramus humeralis,species,1,Sem Informações,Chordata,Aves,Passeriformes,Emberizidae,Myospiza,Myospiza humeralis,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
215,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941857,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Gampsonyx swainsonii,Sem Informações,Gampsonyx swainsonii,species,1,Sem Informações,Chordata,Aves,Ciconiiformes,Accipitridae,Gampsonyx,Gampsonyx swainsonii,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
216,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941858,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Sicalis flaveola,Sem Informações,Sicalis flaveola,species,1,Sem Informações,Chordata,Aves,Passeriformes,Emberizidae,Sicalis,Sicalis flaveola,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
217,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941859,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Crotophaga ani,anu-preto,Crotophaga ani,species,1,Sem Informações,Chordata,Aves,Cuculiformes,Cuculidae,Crotophaga,Crotophaga ani,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
218,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941860,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Volatinia jacarina,Sem Informações,Volatinia jacarina,species,2,Sem Informações,Chordata,Aves,Passeriformes,Emberizidae,Volatinia,Volatinia jacarina,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
219,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941861,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Stelgidopteryx ruficollis,Sem Informações,Stelgidopteryx ruficollis,species,1,Sem Informações,Chordata,Aves,Passeriformes,Hirundinidae,Stelgidopteryx,Stelgidopteryx ruficollis,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
220,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Márcia Mendes De Lima,941862,Nº Da Autorização/Licença Sisbio: 48807,31/07/2015,01/08/2015 a 01/08/2015,04/08/2019,Willisornis poecilinotus,Rendadinho,Willisornis poecilinotus,species,2,Sem Informações,Chordata,Aves,Passeriformes,Thamnophilidae,Willisornis,Willisornis poecilinotus,Espécie não Ameaçada,Sem Informações,Remanescente Florestal Do Instituto Federal De Rondônia,Brasil,RO,Ariquemes,Espécie não Sensível,-9.953622,-62.942908,Coordenada de referência da área amostrada,Sem Informações,"Solto/mantido na natureza
"
